"State_Name","District","Sub-District","Financial_Year","Month","Indicator_Code","Indicator_Name","Code_And_Section","Reported_Value_for_Public_Facility","Reported_Value_for_Private_Facility","Reported_Value_for_Rural","Reported_Value_for_Urban"
"Maharashtra","Buldana","Deulgaon Raja","2019-2020","April","1.6.2.a","Number of pregnant women tested  for Syphilis","M1 [Ante Natal Care (ANC)]","0","NA","0","0"
"Maharashtra","Buldana","Deulgaon Raja","2019-2020","April","9.3.2","Child immunisation - Measles-1st dose","M9 [CHILD IMMUNISATION]","0","NA","0","0"
"Maharashtra","Buldana","Deulgaon Raja","2019-2020","April","9.7.3","Number of Immunisation sessions where ASHAs were present","M9 [CHILD IMMUNISATION]","68","NA","68","0"
"Maharashtra","Buldana","Deulgaon Raja","2019-2020","April","10.2","Childhood Diseases - Asthma","M10 [Number of cases of Childhood Diseases (0-5 years)]","0","NA","0","0"
"Maharashtra","Buldana","Deulgaon Raja","2019-2020","April","11.1.2.c","Malaria (RDT) - Plamodium Falciparum test positive","M11 [NVBDCP]","0","NA","0","0"
"Maharashtra","Buldana","Deulgaon Raja","2019-2020","April","13.1","Number of on-going DOTS patients registered","M13 [Directly Observed Treatment, Short-course (DOTS)]","20","NA","18","2"
"Maharashtra","Buldana","Deulgaon Raja","2019-2020","April","8.13","Number of Condom pieces distributed","M8 [Family Planning]","600","NA","600","0"
"Maharashtra","Buldana","Jalgaon Jamod","2019-2020","April","1.5.1","Number of PW tested for blood sugar using OGTT (Oral Glucose Tolerance Test)","M1 [Ante Natal Care (ANC)]","0","NA","0","NA"
"Maharashtra","Buldana","Jalgaon Jamod","2019-2020","April","2.1.1.b","Number of Home Deliveries attended by Non SBA (Trained Birth Attendant(TBA) /Relatives/etc.)","M2 [Deliveries]","0","NA","0","NA"
"Maharashtra","Buldana","Jalgaon Jamod","2019-2020","April","4.4.3","Number of Newborns breast fed within 1 hour of birth ","M4 [Pregnancy outcome & details of new-born]","73","NA","42","31"
"Maharashtra","Buldana","Jalgaon Jamod","2019-2020","April","8.2.3","Number of Postpartum sterilizations (within 7 days of delivery by minilap or concurrent with caesarean section) conducted","M8 [Family Planning]","0","NA","0","0"
"Maharashtra","Buldana","Jalgaon Jamod","2019-2020","April","9.1.14","Child immunisation - Hepatitis-B1","M9 [CHILD IMMUNISATION]","0","NA","0","0"
"Maharashtra","Buldana","Jalgaon Jamod","2019-2020","April","16.4.2","Number of Child Deaths (1 -5 years) due to Diarrhoea","M16 [Details of deaths reported with probable causes:]","0","NA","0","0"
"Maharashtra","Buldana","Khamgaon","2019-2020","April","1.6.2.e","Number of babies treated for congenital Syphilis","M1 [Ante Natal Care (ANC)]","0","NA","0","NA"
"Maharashtra","Buldana","Khamgaon","2019-2020","April","12.1.2.b","Out of registered, Boys received clinical services","M12 [Adolscent Health]","10","NA","10","NA"
"Maharashtra","Buldana","Khamgaon","2019-2020","April","16.6","Total Facility Based Maternal Death Reviews (FBMDR) done","M16 [Details of deaths reported with probable causes:]","0","NA","0","NA"
"Maharashtra","Buldana","Lonar","2019-2020","April","9.5.3","Children more than 10 years received TT10","M9 [CHILD IMMUNISATION]","9","NA","0","9"
"Maharashtra","Buldana","Lonar","2019-2020","April","10.3","Childhood Diseases - Sepsis","M10 [Number of cases of Childhood Diseases (0-5 years)]","0","NA","0","0"
"Maharashtra","Buldana","Lonar","2019-2020","April","11.1.1.c","Malaria (Microscopy Tests ) - Plasmodium Falciparum test positive","M11 [NVBDCP]","0","NA","0","0"
"Maharashtra","Buldana","Lonar","2019-2020","April","11.3.2","Dengue - Enzyme- Linked Immuno Sorbent Assay (ELISA) Test Positive","M11 [NVBDCP]","NA","NA","NA","NA"
"Maharashtra","Buldana","Lonar","2019-2020","April","16.5.5","Number of Maternal Deaths due to Severe hypertesnion/fits","M16 [Details of deaths reported with probable causes:]","0","NA","0","0"
"Maharashtra","Buldana","Malkapur","2019-2020","April","9.2.2","Child immunisation (9-11months) - Measles 1st dose","M9 [CHILD IMMUNISATION]","0","NA","0","0"
"Maharashtra","Buldana","Malkapur","2019-2020","April","9.5.1","Child immunisation - Typhoid","M9 [CHILD IMMUNISATION]","0","NA","0","0"
"Maharashtra","Buldana","Malkapur","2019-2020","April","10.5","Childhood Diseases - Pertussis","M10 [Number of cases of Childhood Diseases (0-5 years)]","0","NA","0","0"
"Maharashtra","Buldana","Malkapur","2019-2020","April","10.6","Childhood Diseases - Tetanus Neonatorum","M10 [Number of cases of Childhood Diseases (0-5 years)]","0","NA","0","0"
"Maharashtra","Buldana","Malkapur","2019-2020","April","14.1.9","Outpatient - Oncology","M14 [Patient Services]","0","NA","NA","0"
"Maharashtra","Buldana","Malkapur","2019-2020","April","14.7","Number of deaths occurring at Emergency Department","M14 [Patient Services]","0","NA","NA","0"
"Maharashtra","Buldana","Malkapur","2019-2020","April","15.3.2.b","Female Non ANC HIV - Number Positive","M15 [Laboratory Testing]","0","NA","0","0"
"Maharashtra","Buldana","Mehkar","2019-2020","April","1.3.1.a","Out of the new cases of PW with hypertension detected, cases managed at institution","M1 [Ante Natal Care (ANC)]","0","NA","0","0"
"Maharashtra","Buldana","Mehkar","2019-2020","April","1.5.1","Number of PW tested for blood sugar using OGTT (Oral Glucose Tolerance Test)","M1 [Ante Natal Care (ANC)]","0","NA","0","0"
"Maharashtra","Buldana","Mehkar","2019-2020","April","10.7","Childhood Diseases - Tuberculosis (TB)","M10 [Number of cases of Childhood Diseases (0-5 years)]","0","NA","0","0"
"Maharashtra","Buldana","Mehkar","2019-2020","April","14.2.2","Ayush - Outpatient attendance","M14 [Patient Services]","1001","NA","0","1001"
"Maharashtra","Buldana","Mehkar","2019-2020","April","16.4.2","Number of Child Deaths (1 -5 years) due to Diarrhoea","M16 [Details of deaths reported with probable causes:]","0","NA","0","0"
"Maharashtra","Buldana","Mehkar","2019-2020","April","16.7.10","Number of Adolscent / Adult deaths due to Suicide","M16 [Details of deaths reported with probable causes:]","5","NA","5","0"
"Maharashtra","Buldana","Motala","2019-2020","April","2.1.2","Number of PW given Tablet Misoprostol during home delivery","M2 [Deliveries]","0","NA","0","NA"
"Maharashtra","Buldana","Motala","2019-2020","April","9.1.9","Child immunisation - OPV 0 (Birth Dose)","M9 [CHILD IMMUNISATION]","156","NA","156","NA"
"Maharashtra","Buldana","Motala","2019-2020","April","9.1.20","Child immunisation - Rotavirus 2","M9 [CHILD IMMUNISATION]","0","NA","0","NA"
"Maharashtra","Buldana","Motala","2019-2020","April","10.10","Childhood Diseases - Malaria","M10 [Number of cases of Childhood Diseases (0-5 years)]","0","NA","0","NA"
"Maharashtra","Buldana","Motala","2019-2020","April","14.1.8","Outpatient - Dental","M14 [Patient Services]","34","NA","34","NA"
"Maharashtra","Buldana","Motala","2019-2020","April","14.1.9","Outpatient - Oncology","M14 [Patient Services]","0","NA","0","NA"
"Maharashtra","Buldana","Motala","2019-2020","April","15.5.1","Radiology - X-ray","M15 [Laboratory Testing]","0","NA","0","NA"
"Maharashtra","Buldana","Motala","2019-2020","April","16.7.11","Number of Adolscent / Adult deaths due to Animal bites and stings","M16 [Details of deaths reported with probable causes:]","0","NA","0","NA"
"Maharashtra","Buldana","Motala","2019-2020","April","16.7.13","Number of Adolscent / Adult deaths due to Known Chronic Disease","M16 [Details of deaths reported with probable causes:]","15","NA","15","NA"
"Maharashtra","Buldana","Nandura","2019-2020","April","2.1.3","Number of newborns received 7 Home Based Newborn Care (HBNC) visits in case of Home delivery","M2 [Deliveries]","0","NA","0","NA"
"Maharashtra","Buldana","Nandura","2019-2020","April","9.1.12","Child immunisation - OPV3","M9 [CHILD IMMUNISATION]","303","NA","303","NA"
"Maharashtra","Buldana","Sangrampur","2019-2020","April","16.7.14","Number of Adolscent / Adult deaths due to Causes not known","M16 [Details of deaths reported with probable causes:]","21","NA","21","NA"
"Maharashtra","Buldana","Shegaon","2019-2020","April","1.2.7","Number of PW received 4 or more ANC check ups","M1 [Ante Natal Care (ANC)]","129","NA","79","50"
"Maharashtra","Buldana","Shegaon","2019-2020","April","4.4.1","Number of newborns weighed at birth","M4 [Pregnancy outcome & details of new-born]","134","NA","6","128"
"Maharashtra","Buldana","Shegaon","2019-2020","April","9.1.3","Child immunisation - DPT1","M9 [CHILD IMMUNISATION]","0","NA","0","0"
"Maharashtra","Buldana","Shegaon","2019-2020","April","12.1.1.b","Boys registered in AFHC","M12 [Adolscent Health]","0","NA","0","0"
"Maharashtra","Buldana","Motala","2019-2020","April","11.3.1","Dengue - RDT Test Positive","M11 [NVBDCP]","0","NA","0","NA"
"Maharashtra","Buldana","Motala","2019-2020","April","14.1.1","Outpatient - Diabetes","M14 [Patient Services]","16","NA","16","NA"
"Maharashtra","Buldana","Nandura","2019-2020","April","1.3.2","Number of Eclampsia cases managed during delivery","M1 [Ante Natal Care (ANC)]","0","NA","0","NA"
"Maharashtra","Buldana","Nandura","2019-2020","April","10.10","Childhood Diseases - Malaria","M10 [Number of cases of Childhood Diseases (0-5 years)]","0","NA","0","NA"
"Maharashtra","Buldana","Nandura","2019-2020","April","15.3.3.c","Out of the above number screened positive, number confirmed with HIV infection at Integrated Counselling and Testing Centre (ICTC)","M15 [Laboratory Testing]","0","NA","0","NA"
"Maharashtra","Buldana","Nandura","2019-2020","April","16.3.4","Number of Infant Deaths (1 -12 months) due to Measles","M16 [Details of deaths reported with probable causes:]","0","NA","0","NA"
"Maharashtra","Buldana","Sangrampur","2019-2020","April","10.2","Childhood Diseases - Asthma","M10 [Number of cases of Childhood Diseases (0-5 years)]","0","NA","0","NA"
"Maharashtra","Buldana","Sangrampur","2019-2020","April","12.1.1.b","Boys registered in AFHC","M12 [Adolscent Health]","0","NA","0","NA"
"Maharashtra","Buldana","Shegaon","2019-2020","April","1.4.2","Number of PW having Hb level<11 (tested cases)(7.1 to 10.9)","M1 [Ante Natal Care (ANC)]","208","NA","123","85"
"Maharashtra","Buldana","Shegaon","2019-2020","April","8.2.2","Number of Interval Mini-lap (other than post-partum and post abortion) sterilizations conducted","M8 [Family Planning]","11","NA","0","11"
"Maharashtra","Buldana","Shegaon","2019-2020","April","16.7.14","Number of Adolscent / Adult deaths due to Causes not known","M16 [Details of deaths reported with probable causes:]","7","NA","7","0"
"Maharashtra","Buldana","Sindkhed Raja","2019-2020","April","4.1.1.a","Live Birth - Male","M4 [Pregnancy outcome & details of new-born]","17","NA","14","3"
"Maharashtra","Buldana","Sindkhed Raja","2019-2020","April","9.1.2","Child immunisation - BCG","M9 [CHILD IMMUNISATION]","224","NA","209","15"
"Maharashtra","Buldana","Sindkhed Raja","2019-2020","April","9.2.4.a","Children aged between 9 and 11 months fully immunized- Male","M9 [CHILD IMMUNISATION]","151","NA","139","12"
"Maharashtra","Buldana","Sindkhed Raja","2019-2020","April","14.9.2","Inpatient Deaths - Female","M14 [Patient Services]","0","NA","0","0"
"Maharashtra","Buldana","Sindkhed Raja","2019-2020","April","15.3.3.a","Number of pregnant women screened for HIV","M15 [Laboratory Testing]","283","NA","254","29"
"Maharashtra","Buldana","Buldana","2019-2020","April","10.1","Childhood Diseases - Pneumonia","M10 [Number of cases of Childhood Diseases (0-5 years)]","15","0","15","0"
"Maharashtra","Buldana","Buldana","2019-2020","April","14.3.2.a","Inpatient (Female)- Children<18yrs","M14 [Patient Services]","190","NA","190","0"
"Maharashtra","Buldana","Buldana","2019-2020","April","14.6.5","Emergency - Acute Caridiac Emergencies","M14 [Patient Services]","1","NA","1","0"
"Maharashtra","Buldana","Buldana","2019-2020","April","14.12.5","Number of newborns admitted in SNCU - referred by ASHA","M14 [Patient Services]","0","NA","0","0"
"Maharashtra","Buldana","Buldana","2019-2020","April","16.3.2","Number of Infant Deaths (1 -12 months) due to Diarrhoea","M16 [Details of deaths reported with probable causes:]","0","0","0","0"
"Maharashtra","Buldana","Chikhali","2019-2020","April","2.2.1","Out of total institutional deliveries number of women discharged within 48 hours of delivery","M2 [Deliveries]","19","NA","19","0"
"Maharashtra","Buldana","Chikhali","2019-2020","April","9.1.12","Child immunisation - OPV3","M9 [CHILD IMMUNISATION]","362","NA","292","70"
"Maharashtra","Buldana","Chikhali","2019-2020","April","9.4.2","Child immunisation - Measles 2nd dose (More than 16 months)","M9 [CHILD IMMUNISATION]","0","NA","0","0"
"Maharashtra","Buldana","Chikhali","2019-2020","April","9.4.5","Child immunisation - Measles, Mumps, Rubella (MMR) Vaccine","M9 [CHILD IMMUNISATION]","0","NA","0","0"
"Maharashtra","Buldana","Chikhali","2019-2020","April","11.4.1","Tests Conducted for JE","M11 [NVBDCP]","NA","NA","NA","NA"
"Maharashtra","Buldana","Chikhali","2019-2020","April","12.1.1.b","Boys registered in AFHC","M12 [Adolscent Health]","0","NA","0","0"
"Maharashtra","Buldana","Chikhali","2019-2020","April","10.13","Children admitted with upper respiratory infections","M10 [Number of cases of Childhood Diseases (0-5 years)]","0","NA","0","0"
"Maharashtra","Buldana","Deulgaon Raja","2019-2020","April","4.1.2","Number of Pre term newborns ( < 37 weeks of pregnancy)","M4 [Pregnancy outcome & details of new-born]","0","NA","0","0"
"Maharashtra","Buldana","Deulgaon Raja","2019-2020","April","9.1.16","Child immunisation - Hepatitis-B3","M9 [CHILD IMMUNISATION]","0","NA","0","0"
"Maharashtra","Buldana","Deulgaon Raja","2019-2020","April","14.4.5","Inpatient - Tuberculosis","M14 [Patient Services]","0","NA","0","0"
"Maharashtra","Buldana","Deulgaon Raja","2019-2020","April","14.15","Number of Rogi Kalyan Samiti (RKS) meetings held","M14 [Patient Services]","1","NA","1","0"
"Maharashtra","Buldana","Deulgaon Raja","2019-2020","April","15.4.1","Widal tests - Number Tested","M15 [Laboratory Testing]","106","NA","68","38"
"Maharashtra","Buldana","Jalgaon Jamod","2019-2020","April","1.2.5","Number of PW given 360 Calcium tablets","M1 [Ante Natal Care (ANC)]","54","NA","38","16"
"Maharashtra","Buldana","Jalgaon Jamod","2019-2020","April","11.1.1.b","Malaria (Microscopy Tests ) - Plasmodium Vivax test positive","M11 [NVBDCP]","0","NA","0","0"
"Maharashtra","Buldana","Jalgaon Jamod","2019-2020","April","14.4.6","Inpatient - Pyrexia of unknown origin (PUO)","M14 [Patient Services]","9","NA","0","9"
"Maharashtra","Buldana","Jalgaon Jamod","2019-2020","April","14.6.7","Emergency - CVA ( Cerebovascular Disease)","M14 [Patient Services]","0","NA","NA","0"
"Maharashtra","Buldana","Jalgaon Jamod","2019-2020","April","14.8.6","Number of blood units issued","M14 [Patient Services]","0","NA","0","0"
"Maharashtra","Buldana","Jalgaon Jamod","2019-2020","April","14.11","Number of Admission in NBSU ( New Born Stabilisation Unit)","M14 [Patient Services]","0","NA","0","0"
"Maharashtra","Buldana","Jalgaon Jamod","2019-2020","April","15.3.1.a","Male HIV - Number Tested","M15 [Laboratory Testing]","134","NA","1","133"
"Maharashtra","Buldana","Khamgaon","2019-2020","April","1.4.4","Number of PW having severe anaemia (Hb<7) treated","M1 [Ante Natal Care (ANC)]","94","NA","94","0"
"Maharashtra","Buldana","Khamgaon","2019-2020","April","8.9","Injectable Contraceptive-Antara Program- Second Dose","M8 [Family Planning]","0","NA","0","NA"
"Maharashtra","Buldana","Khamgaon","2019-2020","April","9.2.4.b","Children aged between 9 and 11 months fully immunized - Female","M9 [CHILD IMMUNISATION]","226","NA","159","67"
"Maharashtra","Buldana","Khamgaon","2019-2020","April","15.3.3.b","Out of the above, number screened positive","M15 [Laboratory Testing]","0","NA","0","NA"
"Maharashtra","Buldana","Khamgaon","2019-2020","April","16.2.2","Infant Deaths up to 4 weeks due to Asphyxia","M16 [Details of deaths reported with probable causes:]","0","NA","0","NA"
"Maharashtra","Buldana","Khamgaon","2019-2020","April","16.3.3","Number of Infant Deaths (1 -12 months) due to Fever related","M16 [Details of deaths reported with probable causes:]","0","NA","0","NA"
"Maharashtra","Buldana","Khamgaon","2019-2020","April","16.4.3","Number of Child Deaths (1 -5 years) due to Fever related","M16 [Details of deaths reported with probable causes:]","0","NA","0","NA"
"Maharashtra","Buldana","Lonar","2019-2020","April","6.4","Number of mothers provided 360 Calcium tablets after delivery","M6 [Post Natal Care (PNC)]","22","NA","20","2"
"Maharashtra","Buldana","Lonar","2019-2020","April","16.7.2","Number of Adolscent / Adult deaths due to Tuberculosis","M16 [Details of deaths reported with probable causes:]","0","NA","0","0"
"Maharashtra","Buldana","Malkapur","2019-2020","April","10.7","Childhood Diseases - Tuberculosis (TB)","M10 [Number of cases of Childhood Diseases (0-5 years)]","0","NA","0","0"
"Maharashtra","Buldana","Malkapur","2019-2020","April","14.4.4","Inpatient - Asthma, Chronic Obstructive Pulmonary Disease (COPD), Respiratory infections","M14 [Patient Services]","2","NA","0","2"
